city,state_name,lat,lng
Lamont,Washington,47.2003,-117.905
Ravensdale,Washington,47.3563,-121.9692
Rollingbay,Washington,47.6645,-122.5101
Rocky Point,Washington,47.5877,-122.6665
Garrett,Washington,46.0634,-118.3863
Grayland,Washington,46.8304,-124.0898
Gilberton,Washington,47.639,-122.6049
Withrow,Washington,47.7049,-119.8087
Stanwood,Washington,48.245,-122.3427
Sudden Valley,Washington,48.7199,-122.3468
Meridian,Washington,47.6695,-122.3304
Aberdeen Gardens,Washington,47.0587,-123.7792
Possession,Washington,47.9176,-122.3762
Benton City,Washington,46.2624,-119.4814
Bickleton,Washington,46.0056,-120.308
Elmer City,Washington,48,-118.9528
Doty,Washington,46.6345,-123.2776
East Wenatchee,Washington,47.4172,-120.2809
Newman Lake,Washington,47.7768,-117.0949
Freeland,Washington,48.0185,-122.5358
Indianola,Washington,47.7566,-122.5143
Cowiche,Washington,46.6729,-120.7154
Husum,Washington,45.7993,-121.487
Pataha,Washington,46.4732,-117.5366
Lamona,Washington,47.3593,-118.4825
Skokomish,Washington,47.3298,-123.1579
Vaughn,Washington,47.355,-122.7773
Ruby,Washington,48.5221,-117.2991
Bryant,Washington,48.24,-122.1638
Coalfield,Washington,47.5026,-122.1218
Swede Heaven,Washington,48.2826,-121.7133
Spokane,Washington,47.6671,-117.433
Brady,Washington,47.0064,-123.5321
Spring Glen,Washington,47.5612,-121.8615
Hoodsport,Washington,47.402,-123.1542
Leavenworth,Washington,47.5943,-120.6633
Tanglewilde,Washington,47.0511,-122.781
Bow,Washington,48.5618,-122.3982
Carlsborg,Washington,48.0842,-123.1697
North Lynnwood,Washington,47.8534,-122.2762
Cedar Falls,Washington,47.4254,-121.7768
Chelan,Washington,47.8414,-120.026
Wilson Creek,Washington,47.4229,-119.1176
Latah,Washington,47.282,-117.1554
Brownsville,Washington,47.6557,-122.6165
Amber,Washington,47.3518,-117.7116
Zenith,Washington,47.3865,-122.3232
Goodnoe Hills,Washington,45.7512,-120.4803
Camas,Washington,45.6006,-122.4301
Olalla,Washington,47.4293,-122.5457
Basin City,Washington,46.589,-119.1567
Blaine,Washington,48.9839,-122.7406
Oroville,Washington,48.9421,-119.4293
Orchards,Washington,45.6888,-122.5305
Union Gap,Washington,46.5569,-120.4937
Mead,Washington,47.7795,-117.35
Manzanita,Washington,47.6762,-122.5596
Pasco,Washington,46.2499,-119.1271
Touchet,Washington,46.0411,-118.6724
Pe Ell,Washington,46.5712,-123.2981
Sappho,Washington,48.0701,-124.2794
Hunters,Washington,48.1168,-118.2019
Gleed,Washington,46.6594,-120.6025
Fairfield,Washington,47.3848,-117.1748
Torboy,Washington,48.6772,-118.6689
Cashmere,Washington,47.5174,-120.4669
Willapa,Washington,46.6755,-123.6648
Issaquah,Washington,47.5414,-122.0436
Toppenish,Washington,46.3807,-120.3125
Finley,Washington,46.1697,-119.0446
Darrington,Washington,48.2542,-121.6029
Picnic Point,Washington,47.8744,-122.3077
Aeneas,Washington,48.5474,-118.9786
Cedarhurst,Washington,47.482,-122.4793
Four Lakes,Washington,47.5582,-117.5891
Dayton,Washington,46.3171,-117.9768
Port Madison,Washington,47.7026,-122.5243
Orting,Washington,47.0967,-122.2113
Wheeler,Washington,47.1307,-119.172
Fircrest,Washington,47.2308,-122.5157
Lebam,Washington,46.5641,-123.551
Marrowstone,Washington,48.0568,-122.6933
North Puyallup,Washington,47.2015,-122.2744
Five Corners,Washington,45.6882,-122.574
Graham,Washington,47.0407,-122.2757
Longview Heights,Washington,46.1797,-122.9578
Hobart,Washington,47.412,-121.996
Point Roberts,Washington,48.9883,-123.0576
Town and Country,Washington,47.7259,-117.4221
Lake Hills,Washington,47.6134,-122.1215
Rosedale,Washington,47.3453,-122.6376
Irondale,Washington,48.042,-122.7727
Dishman,Washington,47.6568,-117.2833
Bayview,Washington,47.2795,-122.6057
Conconully,Washington,48.5575,-119.7513
Entiat,Washington,47.6781,-120.2171
Lochsloy,Washington,48.0597,-122.0411
Brinnon,Washington,47.6688,-122.925
Seahurst,Washington,47.4693,-122.3621
Dixie,Washington,46.1392,-118.148
Eastgate,Washington,47.5727,-122.1458
Blockhouse,Washington,45.8396,-120.9376
Buena,Washington,46.4299,-120.3176
Grapeview,Washington,47.3316,-122.8413
Startup,Washington,47.8671,-121.7491
Hayford,Washington,47.6063,-117.5638
Westport,Washington,46.8919,-124.112
Southworth,Washington,47.5126,-122.5298
Twisp,Washington,48.3615,-120.1165
Milan,Washington,47.9668,-117.3316
Ritzville,Washington,47.1259,-118.3821
Lake Goodwin,Washington,48.1388,-122.2804
McMurray,Washington,48.3162,-122.2354
Portage,Washington,47.4073,-122.4376
Lake Bosworth,Washington,48.0532,-121.9812
Fords Prairie,Washington,46.7461,-123.0028
Carson,Washington,45.7353,-121.8219
Mount Vista,Washington,45.7373,-122.6315
Vancouver,Washington,45.6352,-122.5972
Chelan Falls,Washington,47.7995,-119.9883
Espanola,Washington,47.6032,-117.7416
Battle Ground,Washington,45.7763,-122.5415
Summitview,Washington,46.598,-120.6514
Geneva,Washington,48.7462,-122.4063
Queets,Washington,47.5314,-124.3386
Wollochet,Washington,47.2827,-122.5769
College Place,Washington,46.043,-118.3869
Garfield,Washington,47.0099,-117.1395
Ruff,Washington,47.1696,-118.9983
Bell Hill,Washington,48.055,-123.087
Glenwood,Washington,46.0228,-121.2926
Riverbend,Washington,47.4651,-121.7491
Samish,Washington,48.6109,-122.4357
Trout Lake,Washington,45.9976,-121.5291
Mount Vernon,Washington,48.4203,-122.3114
Ferndale,Washington,48.8525,-122.5893
Hansville,Washington,47.8978,-122.5579
Wickersham,Washington,48.6551,-122.2129
White Salmon,Washington,45.7284,-121.4853
Oysterville,Washington,46.549,-124.0282
Aberdeen,Washington,46.9768,-123.8083
Melbourne,Washington,46.9454,-123.626
Plymouth,Washington,45.9346,-119.3503
Winlock,Washington,46.4907,-122.9342
Satsop,Washington,47.0223,-123.4737
Merritt,Washington,47.781,-120.8432
Peshastin,Washington,47.5707,-120.604
Marble,Washington,48.8491,-117.9017
South Snohomish,Washington,47.899,-122.109
Richmond Highlands,Washington,47.7612,-122.3462
Goldendale,Washington,45.8214,-120.8191
Nisqually,Washington,47.0565,-122.7012
Tillicum,Washington,47.1234,-122.5571
Anatone,Washington,46.1349,-117.1324
Tulalip,Washington,48.0684,-122.2918
Orient,Washington,48.8637,-118.2059
Dieringer,Washington,47.2407,-122.2251
Frederickson,Washington,47.0914,-122.3594
Keller,Washington,48.0851,-118.7162
Marblemount,Washington,48.5379,-121.4346
Turner,Washington,46.4124,-117.8547
Everett,Washington,47.9524,-122.1672
Burien,Washington,47.4761,-122.3393
Riner,Virginia,37.0675,-80.4405
Powhatan,Virginia,37.5427,-77.9267
Natural Bridge,Virginia,37.6301,-79.5431
Chamberlayne Heights,Virginia,37.6274,-77.4322
Manassas Park,Virginia,38.7717,-77.4448
McClure,Virginia,37.1026,-82.3763
Brownsburg,Virginia,37.9285,-79.3192
Burgess,Virginia,37.8832,-76.3477
Lake Barcroft,Virginia,38.8514,-77.1579
Clover,Virginia,36.839,-78.7284
Columbia,Virginia,37.7533,-78.1638
Verona,Virginia,38.1939,-79.0087
Fairfax,Virginia,38.8531,-77.2998
Falmouth,Virginia,38.3319,-77.4655
Scottsburg,Virginia,36.7588,-78.7914
Ashburn,Virginia,39.0302,-77.4712
Big Stone Gap,Virginia,36.8615,-82.7774
Gwynn,Virginia,37.4984,-76.2883
Jewell Valley,Virginia,37.2473,-81.8015
Waynesboro,Virginia,38.0673,-78.9012
University Heights,Virginia,38.041,-78.5222
Batesville,Virginia,37.9957,-78.7222
Whitetop,Virginia,36.6015,-81.6257
Nellysford,Virginia,37.913,-78.8828
Montrose,Virginia,37.5199,-77.3771
Lexington,Virginia,37.7825,-79.444
Clinchco,Virginia,37.1598,-82.3564
Dante,Virginia,36.9791,-82.2961
Ivor,Virginia,36.9052,-76.8978
Montross,Virginia,38.0941,-76.8229
Wintergreen,Virginia,37.9161,-78.9382
Vesta,Virginia,36.7168,-80.3578
Henry,Virginia,36.8293,-79.9917
Jonesville,Virginia,36.6871,-83.1152
Evington,Virginia,37.2338,-79.2895
Duffield,Virginia,36.7196,-82.7962
McKenney,Virginia,36.9853,-77.7219
Fancy Gap,Virginia,36.6771,-80.6997
Goshen,Virginia,37.9906,-79.5071
Onley,Virginia,37.6917,-75.7182
Exmore,Virginia,37.5295,-75.8283
Schuyler,Virginia,37.7939,-78.7002
Kenbridge,Virginia,36.9608,-78.1283
Penhook,Virginia,36.9905,-79.6318
Mollusk,Virginia,37.7301,-76.538
Toga,Virginia,37.494,-78.6333
Laurel Park,Virginia,36.6871,-79.7872
Bayside,Virginia,37.7547,-75.7129
Lignum,Virginia,38.416,-77.8267
Winchester,Virginia,39.1734,-78.1745
Lebanon,Virginia,36.8992,-82.0783
Tysons,Virginia,38.9187,-77.2311
Mappsburg,Virginia,37.576,-75.7593
Orange,Virginia,38.2484,-78.1125
Midlothian,Virginia,37.506,-77.6492
Calverton,Virginia,38.6355,-77.6661
Fulks Run,Virginia,38.6601,-78.9061
Amelia Court House,Virginia,37.3366,-77.9882
Boydton,Virginia,36.666,-78.3908
Konnarock,Virginia,36.666,-81.6382
Kilmarnock,Virginia,37.7118,-76.3834
Crockett,Virginia,36.8862,-81.192
Buckingham,Virginia,37.5501,-78.5556
Hamilton,Virginia,39.135,-77.6641
Broadlands,Virginia,39.0169,-77.5166
Mineral,Virginia,38.0068,-77.9061
Apple Grove,Virginia,37.8929,-77.8969
Susan,Virginia,37.366,-76.3136
Free Union,Virginia,38.1539,-78.5595
Keokee,Virginia,36.8622,-82.9161
Cleveland,Virginia,36.9434,-82.1527
Fairfax Station,Virginia,38.7942,-77.3358
Bensley,Virginia,37.4469,-77.442
Lebanon Church,Virginia,39.0551,-78.3681
Brumley Gap,Virginia,36.8021,-82.0268
Patrick Springs,Virginia,36.6344,-80.1985
Wachapreague,Virginia,37.6062,-75.6897
Spencer,Virginia,36.6199,-80.0073
Gressitt,Virginia,37.4874,-76.7077
Commonwealth,Virginia,38.0749,-78.4872
Oak Level,Virginia,36.7944,-79.9392
Adwolf,Virginia,36.7929,-81.5927
Cana,Virginia,36.5815,-80.6688
Haynesville,Virginia,37.9501,-76.6625
Jarratt,Virginia,36.816,-77.4689
Strasburg,Virginia,38.9944,-78.3541
Charles City,Virginia,37.344,-77.0687
Rose Hill Farms,Virginia,38.7776,-77.113
Radford,Virginia,37.1229,-80.5583
Savageville,Virginia,37.6826,-75.7591
Emory,Virginia,36.78,-81.828
Cartersville,Virginia,37.6674,-78.0883
Apple Mountain Lake,Virginia,38.9231,-78.1033
Richmond,Virginia,37.5294,-77.4755
Barracks,Virginia,38.0576,-78.5133
Alberta,Virginia,36.8553,-77.8937
Luray,Virginia,38.6653,-78.4545
Middleburg,Virginia,38.9716,-77.7427
Centreville,Virginia,38.8391,-77.4388
Sherando,Virginia,37.9889,-78.9442
Drakes Branch,Virginia,36.9933,-78.601
Wicomico Church,Virginia,37.8151,-76.3777
Short Pump,Virginia,37.6549,-77.6201
Fairview Beach,Virginia,38.3282,-77.2423
Lunenburg,Virginia,36.9585,-78.2683
Mustoe,Virginia,38.3237,-79.6403
Chilhowie,Virginia,36.801,-81.6835
Newington,Virginia,38.7358,-77.1993
Greenbush,Virginia,37.7398,-75.6797
Glen Lyn,Virginia,37.373,-80.8576
Ridgeway,Virginia,36.5781,-79.8583
Gargatha,Virginia,37.7905,-75.5819
Massanutten,Virginia,38.4115,-78.7269
Rustburg,Virginia,37.2712,-79.0961
Providence Forge,Virginia,37.4418,-77.0436
Boykins,Virginia,36.5778,-77.1989
Lee Mont,Virginia,37.7799,-75.6802
Monterey,Virginia,38.4116,-79.5809
Dungannon,Virginia,36.8284,-82.4683
Wilderness,Virginia,38.3257,-77.7258
Allisonia,Virginia,36.9342,-80.7255
Rose Hill,Virginia,36.667,-83.3753
Bowling Green,Virginia,38.0533,-77.3473
Mappsville,Virginia,37.8433,-75.5689
Mountain Road,Virginia,36.7585,-78.989
Virginia Beach,Virginia,36.7335,-76.0435
Toms Brook,Virginia,38.9469,-78.4397
Boston,Virginia,37.6039,-75.8437
Elliston,Virginia,37.2164,-80.2245
Gordonsville,Virginia,38.1362,-78.1877
Montvale,Virginia,37.3866,-79.7253
Mount Hermon,Virginia,36.6716,-79.4196
Occoquan,Virginia,38.6823,-77.2604
Craigsville,Virginia,38.0842,-79.3842
Herndon,Virginia,38.9699,-77.3867
Troutville,Virginia,37.4167,-79.8779
Greenbackville,Virginia,38.0105,-75.3869
Zuni,Virginia,36.866,-76.8308
Manakin,Virginia,37.6015,-77.7022
McDowell,Virginia,38.3357,-79.4906
Glasgow,Virginia,37.6346,-79.4514
Hayfield,Virginia,38.7534,-77.132
Timberville,Virginia,38.6341,-78.7729
Jetersville,Virginia,37.2943,-78.0942
Countryside,Virginia,39.0517,-77.4125
Mount Crawford,Virginia,38.3601,-78.9413
Woolwine,Virginia,36.7899,-80.2773
Eagle Rock,Virginia,37.6407,-79.8012
Crystal Hill,Virginia,36.8557,-78.9089
Stonega,Virginia,36.9532,-82.7913
Edgerton,Virginia,36.779,-77.7775
Arrington,Virginia,37.6744,-78.8929
Carrollton,Virginia,36.9394,-76.5264
Gore,Virginia,39.264,-78.3319
Acorn,Virginia,38.0193,-76.6491
Bastian,Virginia,37.1521,-81.1501
Stafford,Virginia,38.4221,-77.4083
Hanover,Virginia,37.7668,-77.3706
Woodlake,Virginia,37.4216,-77.6783
Fort Mitchell,Virginia,36.9182,-78.4861
Augusta Springs,Virginia,38.108,-79.3352
Chesapeake,Virginia,36.6778,-76.3024
Metompkin,Virginia,37.7671,-75.6054
Maurertown,Virginia,38.9325,-78.4615
Tappahannock,Virginia,37.9185,-76.8665
Yale,Virginia,36.8457,-77.2875
New Baltimore,Virginia,38.7495,-77.7151
Syria,Virginia,38.4879,-78.3261
Idylwood,Virginia,38.8896,-77.2056
Urbanna,Virginia,37.6395,-76.5747
Haysi,Virginia,37.215,-82.2931
Virgilina,Virginia,36.5463,-78.7755
Mouth of Wilson,Virginia,36.5896,-81.3365
Round Hill,Virginia,39.1319,-77.7681
Williamsville,Virginia,38.1948,-79.5709
Whitesville,Virginia,37.7816,-75.6636
Catlett,Virginia,38.654,-77.637
Ebony,Virginia,36.576,-77.984
Coeburn,Virginia,36.9451,-82.469
Bassett,Virginia,36.7615,-79.9865
Purcellville,Virginia,39.1378,-77.7109
Arlington,Virginia,38.8786,-77.1011
Blackstone,Virginia,37.0821,-78.0029
New River,Virginia,37.1408,-80.5929
Twin Lakes,Virginia,38.2504,-78.4417
Stanleytown,Virginia,36.7512,-79.9521
Appalachia,Virginia,36.9096,-82.7881
Heathsville,Virginia,37.92,-76.4785
Covington,Virginia,37.7786,-79.9868
Amonate,Virginia,37.1909,-81.6387
Charlottesville,Virginia,38.0374,-78.4856
Rural Retreat,Virginia,36.901,-81.2764
Vansant,Virginia,37.2359,-82.096
Smithfield,Virginia,36.9753,-76.6162
Lake Monticello,Virginia,37.921,-78.3295
Villa Heights,Virginia,36.6981,-79.8994
West Springfield,Virginia,38.7771,-77.2268
Waverly,Virginia,37.034,-77.0956
Abbott,Virginia,37.4293,-80.1395
Burkeville,Virginia,37.1879,-78.2012
Wallace,Virginia,36.6529,-82.1279
Bull Run Mountain Estates,Virginia,38.9106,-77.6638
Falling Spring,Virginia,37.8865,-79.9795
Chase Crossing,Virginia,37.7604,-75.6658
Tazewell,Virginia,37.127,-81.513
Benns Church,Virginia,36.937,-76.5842
Cullen,Virginia,37.1176,-78.6492
Esmont,Virginia,37.8284,-78.5959
Lovettsville,Virginia,39.2739,-77.6392
Seven Mile Ford,Virginia,36.8128,-81.6294
Brooke,Virginia,38.3876,-77.3797
Achilles,Virginia,37.2801,-76.4402
Lewisetta,Virginia,37.9979,-76.4627
Boones Mill,Virginia,37.1156,-79.9514
Atkins,Virginia,36.8674,-81.3992
Norfolk,Virginia,36.8945,-76.259
Belle Haven,Virginia,37.5556,-75.8259
Ladysmith,Virginia,38.0176,-77.5153
Whaleyville,Virginia,36.5882,-76.6847
Middletown,Virginia,39.0288,-78.2781
Blue Ridge Shores,Virginia,38.1091,-78.0236
Montclair,Virginia,38.6111,-77.34
Dumfries,Virginia,38.567,-77.3234
Stuart,Virginia,36.6411,-80.2689
Berryville,Virginia,39.1508,-77.9823
Templeton,Virginia,37.0811,-77.3563
Winterpock,Virginia,37.346,-77.7194
Stevens Creek,Virginia,36.7287,-80.999
Millboro,Virginia,37.9751,-79.6028
Bracey,Virginia,36.5762,-78.1107
Stanley,Virginia,38.5768,-78.5028
Buchanan,Virginia,37.5212,-79.6894
Gretna,Virginia,36.9492,-79.3646
Elkton,Virginia,38.4107,-78.6159
Moneta,Virginia,37.1813,-79.6173
Glen Wilton,Virginia,37.7529,-79.8189
Eggleston,Virginia,37.2873,-80.6187
Yogaville,Virginia,37.6654,-78.6946
Damascus,Virginia,36.6326,-81.7889
Rushmere,Virginia,37.0836,-76.6747
Petersburg,Virginia,37.2042,-77.3914
Dumbarton,Virginia,37.613,-77.5065
Fort Hunt,Virginia,38.7361,-77.0589
Goldvein,Virginia,38.449,-77.6553
Prices Fork,Virginia,37.207,-80.4852
Rio,Virginia,38.0762,-78.4611
Claremont,Virginia,37.2273,-76.9665
Sussex,Virginia,36.9173,-77.2718
Hurt,Virginia,37.0954,-79.3029
Fort Chiswell,Virginia,36.9444,-80.9577
Hallwood,Virginia,37.8774,-75.5895
Pungoteague,Virginia,37.6291,-75.8172
Hot Springs,Virginia,38.0013,-79.8239
Manchester,Virginia,37.4902,-77.5396
Sandy Level,Virginia,36.5645,-79.7276
Chatham,Virginia,36.8185,-79.3967
West Falls Church,Virginia,38.8648,-77.1878
Weyers Cave,Virginia,38.2845,-78.9125
Walkerton,Virginia,37.7263,-77.0227
Pearisburg,Virginia,37.3289,-80.7274
Enon,Virginia,37.3275,-77.3196
Arvonia,Virginia,37.6835,-78.3414
Isle of Wight,Virginia,36.9076,-76.7077
Daleville,Virginia,37.415,-79.9132
Matoaca,Virginia,37.2312,-77.4677
Fair Oaks,Virginia,38.8653,-77.3586
Temperanceville,Virginia,37.8991,-75.5526
Gratton,Virginia,37.1351,-81.4212
Franconia,Virginia,38.7683,-77.1586
Collinsville,Virginia,36.7215,-79.9122
Windsor,Virginia,36.8095,-76.7405
Cats Bridge,Virginia,37.5491,-75.7797
Parksley,Virginia,37.7864,-75.6539
Bland,Virginia,37.1,-81.1161
Huntington,Virginia,38.7914,-77.0741
Brightwood,Virginia,38.4132,-78.188
Sanford,Virginia,37.9299,-75.662
Chincoteague,Virginia,37.9594,-75.3493
Sperryville,Virginia,38.6562,-78.2322
Waterford,Virginia,39.1868,-77.61
Sugarland Run,Virginia,39.0309,-77.3762
Tiptop,Virginia,37.2109,-81.434
Deerfield,Virginia,38.1955,-79.4105
Meadowbrook,Virginia,37.4302,-77.474
Selma,Virginia,37.8033,-79.8499
Churchville,Virginia,38.2247,-79.1619
Springville,Virginia,37.194,-81.3999
Shenandoah,Virginia,38.4873,-78.617
Saxe,Virginia,36.9299,-78.6633
Parrott,Virginia,37.2169,-80.6239
Altavista,Virginia,37.1229,-79.2858
Potomac Mills,Virginia,38.6547,-77.3012
Great Falls,Virginia,39.011,-77.3013
Naruna,Virginia,37.106,-79.0025
Clifton Forge,Virginia,37.8232,-79.825
Skyland Estates,Virginia,38.9329,-78.085
Lynch Station,Virginia,37.1463,-79.3009
Claypool Hill,Virginia,37.0629,-81.7504
Fries,Virginia,36.7139,-80.975
La Crosse,Virginia,36.7014,-78.0939
Glade Spring,Virginia,36.7899,-81.7725
Falls Church,Virginia,38.8846,-77.1751
Dunn Loring,Virginia,38.8945,-77.2315
Pound,Virginia,37.1261,-82.607
Rocky Mount,Virginia,37.0045,-79.8855
Concord,Virginia,37.3426,-78.9862
Grottoes,Virginia,38.2693,-78.8251
Modest Town,Virginia,37.8169,-75.561
Fairlawn,Virginia,37.1476,-80.5567
Galax,Virginia,36.666,-80.9176
Farmville,Virginia,37.2968,-78.3993
University Center,Virginia,39.0601,-77.4445
Lively,Virginia,37.7776,-76.5136
Nethers,Virginia,38.5704,-78.2778
Hampden Sydney,Virginia,37.2416,-78.4693
Saxis,Virginia,37.9257,-75.7225
Sutherland,Virginia,37.196,-77.5597
Brodnax,Virginia,36.7033,-78.0318
Stanardsville,Virginia,38.2991,-78.4367
Purdy,Virginia,36.8224,-77.588
Highland Springs,Virginia,37.5517,-77.3285
